PdmarticleID;ExternalKey;Product level;Product name;Marketing range;Marketing item group;ParentID;Label;ERP code;Shortname;StateID;show_in_2024
27395;IQCSO02513202;Item;ArmaFlex DuoSolar;Accessories – Couplings Tapered;Not relevant;24342;SO-SDN25-E11/4;IQCSO02513202;SO-SDN25-E11/4;Product Workflow 2.0 - Blocked;no
799027;IQCSO02512509;Item;ArmaFlex DuoSolar;Accessories – Couplings Tapered;Not relevant;24342;SOL-SDN25-E1;IQCSO02512509;SOL-SDN25-E1;Product Workflow 2.0 - Blocked;no
799028;IQCSO02513209;Item;ArmaFlex DuoSolar;Accessories – Couplings Tapered;Not relevant;24342;SOL-SDN25-E11/4;IQCSO02513209;SOL-SDN25-E11/4;Product Workflow 2.0 - Blocked;no
799029;IQCSO03213209;Item;ArmaFlex DuoSolar;Accessories – Couplings Tapered;Not relevant;24342;SOL-SDN32-E11/4;IQCSO03213209;SOL-SDN32-E11/4;Product Workflow 2.0 - Blocked;no
799030;IQCSO03214009;Item;ArmaFlex DuoSolar;Accessories – Couplings Tapered;Not relevant;24342;SOL-SDN32-E11/2;IQCSO03214009;SOL-SDN32-E11/2;Product Workflow 2.0 - Blocked;no
27365;IQCSO01601600;Item;ArmaFlex DuoSolar;Accessories – Couplings Stainless steel V2A;Not relevant;24341;SO-SDN16-DN16;IQCSO01601600;SO-SDN16-DN16;Product Workflow 2.0 - Blocked;no
27376;IQCSO02002000;Item;ArmaFlex DuoSolar;Accessories – Couplings Stainless steel V2A;Not relevant;24341;SO-SDN20-DN20;IQCSO02002000;SO-SDN20-DN20;Product Workflow 2.0 - Blocked;no
27911;IQCSO02502502;Item;ArmaFlex DuoSolar;Accessories – Couplings Stainless steel V2A;Not relevant;24341;SO-SDN25-DN25;IQCSO02502502;SO-SDN25-DN25;Product Workflow 2.0 - Blocked;no
24346;I0F124LLIC01VBM020;Group classification;DuoSolar 220;Coil – Preinsulated stainless steel pipes with coated NBR;20 mm;21442;20 mm;;;Product Workflow 2.0 - Blocked;no
24348;I0F125LLIC01VBM019;Group classification;ArmaFlex DuoSolar e-Save;Coil – Preinsulated stainless steel pipes with coated NBR;19 mm;24347;19 mm;;;Product Workflow 2.0 - Blocked;no
24514;IADEA09600000;Item;ArmaFlex Duct (EMEA);Roll – standard (NBR);Not relevant;21443;ADU-09MM/E;IADEA09600000;ADU-09MM/E;Product Workflow 2.0 - Approved;yes
24517;IADEA13600000;Item;ArmaFlex Duct (EMEA);Roll – standard (NBR);Not relevant;21443;ADU-13MM/E;IADEA13600000;ADU-13MM/E;Product Workflow 2.0 - Approved;yes
24520;IADEA25600000;Item;ArmaFlex Duct (EMEA);Roll – standard (NBR);Not relevant;21443;ADU-25MM/E;IADEA25600000;ADU-25MM/E;Product Workflow 2.0 - Approved;yes
24524;IADEA19600000;Item;ArmaFlex Duct (EMEA);Roll – standard (NBR);Not relevant;21443;ADU-19MM/E;IADEA19600000;ADU-19MM/E;Product Workflow 2.0 - Approved;yes
28087;IADEA32600000;Item;ArmaFlex Duct (EMEA);Roll – standard (NBR);Not relevant;21443;§§ ADU-32MM/E;IADEA32600000;§§ ADU-32MM/E;Product Workflow 2.0 - Blocked;no
24516;IADEA19600600;Item;ArmaFlex Duct (EMEA);Roll – standard (NBR) with self-adhesive;Not relevant;21444;ADU-19MM/EA;IADEA19600600;ADU-19MM/EA;Product Workflow 2.0 - Approved;yes
24518;IADEA13600600;Item;ArmaFlex Duct (EMEA);Roll – standard (NBR) with self-adhesive;Not relevant;21444;ADU-13MM/EA;IADEA13600600;ADU-13MM/EA;Product Workflow 2.0 - Approved;yes
24521;IADEA09600600;Item;ArmaFlex Duct (EMEA);Roll – standard (NBR) with self-adhesive;Not relevant;21444;ADU-09MM/EA;IADEA09600600;ADU-09MM/EA;Product Workflow 2.0 - Approved;yes
24523;IADEA25600600;Item;ArmaFlex Duct (EMEA);Roll – standard (NBR) with self-adhesive;Not relevant;21444;ADU-25MM/EA;IADEA25600600;ADU-25MM/EA;Product Workflow 2.0 - Approved;yes
30793;IADEA32600600;Item;ArmaFlex Duct (EMEA);Roll – standard (NBR) with self-adhesive;Not relevant;21444;ADU-32MM/EA;IADEA32600600;ADU-32MM/EA;Product Workflow 2.0 - Approved;yes
31926;IADEL06500601;Item;ArmaFlex Duct (EMEA);Roll – standard (NBR) with self-adhesive;Not relevant;21444;ADU-06MM-1/EA-SP;IADEL06500601;ADU-06MM-1/EA-SP;Product Workflow 2.0 - Blocked;no
23284;IADEL13600000;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil);Not relevant;21445;ADU-13MM/E-L;IADEL13600000;ADU-13MM/E-L;Product Workflow 2.0 - Approved;yes
23280;IADEL19600000;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil);Not relevant;21445;ADU-19MM/E-L;IADEL19600000;ADU-19MM/E-L;Product Workflow 2.0 - Approved;yes
23276;IADEL25600000;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil);Not relevant;21445;ADU-25MM/E-L;IADEL25600000;ADU-25MM/E-L;Product Workflow 2.0 - Approved;yes
23282;IADEL19500000;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil);Not relevant;21445;ADU-19MM-1/E-L;IADEL19500000;ADU-19MM-1/E-L;Product Workflow 2.0 - Approved;yes
23287;IADEL09600000;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil);Not relevant;21445;ADU-09MM/E-L;IADEL09600000;ADU-09MM/E-L;Product Workflow 2.0 - Approved;yes
23315;IADEL32600000;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil);Not relevant;21445;ADU-32MM/E-L;IADEL32600000;ADU-32MM/E-L;Product Workflow 2.0 - Approved;yes
23279;IADEL19600600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-19MM/EA-L;IADEL19600600;ADU-19MM/EA-L;Product Workflow 2.0 - Approved;yes
23275;IADEL25600600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-25MM/EA-L;IADEL25600600;ADU-25MM/EA-L;Product Workflow 2.0 - Approved;yes
23285;IADEL13500600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-13MM-1/EA-L;IADEL13500600;ADU-13MM-1/EA-L;Product Workflow 2.0 - Approved;yes
23281;IADEL19500600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-19MM-1/EA-L;IADEL19500600;ADU-19MM-1/EA-L;Product Workflow 2.0 - Approved;yes
23286;IADEL09600600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-09MM/EA-L;IADEL09600600;ADU-09MM/EA-L;Product Workflow 2.0 - Approved;yes
23277;IADEL25500600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-25MM-1/EA-L;IADEL25500600;ADU-25MM-1/EA-L;Product Workflow 2.0 - Approved;yes
23283;IADEL13600600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-13MM/EA-L;IADEL13600600;ADU-13MM/EA-L;Product Workflow 2.0 - Approved;yes
23297;IADEL06500600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-06MM-1/EA-L;IADEL06500600;ADU-06MM-1/EA-L;Product Workflow 2.0 - Approved;yes
23298;IADEL09500600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-09MM-1/EA-L;IADEL09500600;ADU-09MM-1/EA-L;Product Workflow 2.0 - Approved;yes
23317;IADEL40500600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-40MM-1/EA-L;IADEL40500600;ADU-40MM-1/EA-L;Product Workflow 2.0 - Approved;yes
23314;IADEL32500600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-32MM-1/EA-L;IADEL32500600;ADU-32MM-1/EA-L;Product Workflow 2.0 - Approved;yes
23316;IADEL32600600;Item;ArmaFlex Duct AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21446;ADU-32MM/EA-L;IADEL32600600;ADU-32MM/EA-L;Product Workflow 2.0 - Approved;yes
24479;IADBA13600000;Item;ArmaFlex Duct Plus;Roll – standard (NBR);Not relevant;24129;ADU-13MM/E-P;IADBA13600000;ADU-13MM/E-P;Product Workflow 2.0 - Approved;yes
24480;IADBA19600000;Item;ArmaFlex Duct Plus;Roll – standard (NBR);Not relevant;24129;ADU-19MM/E-P;IADBA19600000;ADU-19MM/E-P;Product Workflow 2.0 - Approved;yes
24485;IADBA09600000;Item;ArmaFlex Duct Plus;Roll – standard (NBR);Not relevant;24129;ADU-09MM/E-P;IADBA09600000;ADU-09MM/E-P;Product Workflow 2.0 - Approved;yes
28081;IADBA32600000;Item;ArmaFlex Duct Plus;Roll – standard (NBR);Not relevant;24129;ADU-32MM/E-P;IADBA32600000;ADU-32MM/E-P;Product Workflow 2.0 - Approved;yes
28086;IADBA25600000;Item;ArmaFlex Duct Plus;Roll – standard (NBR);Not relevant;24129;ADU-25MM/E-P;IADBA25600000;ADU-25MM/E-P;Product Workflow 2.0 - Approved;yes
23039;IADBA32600600;Item;ArmaFlex Duct Plus;Roll – standard (NBR) with self-adhesive;Not relevant;21447;ADU-32MM/EA-P;IADBA32600600;ADU-32MM/EA-P;Product Workflow 2.0 - Approved;yes
23040;IADBA25600600;Item;ArmaFlex Duct Plus;Roll – standard (NBR) with self-adhesive;Not relevant;21447;ADU-25MM/EA-P;IADBA25600600;ADU-25MM/EA-P;Product Workflow 2.0 - Approved;yes
23041;IADBA19600600;Item;ArmaFlex Duct Plus;Roll – standard (NBR) with self-adhesive;Not relevant;21447;ADU-19MM/EA-P;IADBA19600600;ADU-19MM/EA-P;Product Workflow 2.0 - Approved;yes
23042;IADBA13600600;Item;ArmaFlex Duct Plus;Roll – standard (NBR) with self-adhesive;Not relevant;21447;ADU-13MM/EA-P;IADBA13600600;ADU-13MM/EA-P;Product Workflow 2.0 - Approved;yes
23043;IADBA09600600;Item;ArmaFlex Duct Plus;Roll – standard (NBR) with self-adhesive;Not relevant;21447;ADU-09MM/EA-P;IADBA09600600;ADU-09MM/EA-P;Product Workflow 2.0 - Approved;yes
23155;IADBA06600600;Item;ArmaFlex Duct Plus;Roll – standard (NBR) with self-adhesive;Not relevant;21447;ADU-06MM/EA-P;IADBA06600600;ADU-06MM/EA-P;Product Workflow 2.0 - Approved;yes
28082;IADBL25500000;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil);Not relevant;24130;ADU-25MM-1/E-P-L;IADBL25500000;ADU-25MM-1/E-P-L;Product Workflow 2.0 - Approved;yes
28088;IADBL40500000;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil);Not relevant;24130;ADU-40MM-1/E-P-L;IADBL40500000;ADU-40MM-1/E-P-L;Product Workflow 2.0 - Approved;yes
28090;IADBL32500000;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil);Not relevant;24130;ADU-32MM-1/E-P-L;IADBL32500000;ADU-32MM-1/E-P-L;Product Workflow 2.0 - Approved;yes
30770;IADBL09500000;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil);Not relevant;24130;ADU-09MM-1/E-P-L;IADBL09500000;ADU-09MM-1/E-P-L;Product Workflow 2.0 - Approved;yes
30773;IADBL19500000;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil);Not relevant;24130;ADU-19MM-1/E-P-L;IADBL19500000;ADU-19MM-1/E-P-L;Product Workflow 2.0 - Approved;yes
30790;IADBL13500000;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil);Not relevant;24130;ADU-13MM-1/E-P-L;IADBL13500000;ADU-13MM-1/E-P-L;Product Workflow 2.0 - Approved;yes
28119;IADEL50500600;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21448;ADU-50MM-1/EA-L;IADEL50500600;ADU-50MM-1/EA-L;Product Workflow 2.0 - Blocked;no
30767;IADBL09500600;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21448;ADU-09MM-1/EA-P-L;IADBL09500600;ADU-09MM-1/EA-P-L;Product Workflow 2.0 - Approved;yes
30769;IADBL13500600;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21448;ADU-13MM-1/EA-P-L;IADBL13500600;ADU-13MM-1/EA-P-L;Product Workflow 2.0 - Approved;yes
30779;IADBL32500600;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21448;ADU-32MM-1/EA-P-L;IADBL32500600;ADU-32MM-1/EA-P-L;Product Workflow 2.0 - Approved;yes
30782;IADBL25500600;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21448;ADU-25MM-1/EA-P-L;IADBL25500600;ADU-25MM-1/EA-P-L;Product Workflow 2.0 - Approved;yes
30783;IADBL40500600;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21448;ADU-40MM-1/EA-P-L;IADBL40500600;ADU-40MM-1/EA-P-L;Product Workflow 2.0 - Approved;yes
30789;IADBL19500600;Item;ArmaFlex Duct Plus AL;Roll – precovered (NBR with aluminium foil) self-adhesive;Not relevant;21448;ADU-19MM-1/EA-P-L;IADBL19500600;ADU-19MM-1/EA-P-L;Product Workflow 2.0 - Approved;yes
21450;I0F154TT0C01CBM013;Group classification;ArmaFlex Tuffcoat;Tube – precovered (NBR with PVC);13 mm;21449;13 mm;;;Product Workflow 2.0 - Blocked;no
21451;I0F154TT0C01CBM019;Group classification;ArmaFlex Tuffcoat;Tube – precovered (NBR with PVC);19 mm;21449;19 mm;;;Product Workflow 2.0 - Blocked;no
21452;I0F154TT0C01CBM025;Group classification;ArmaFlex Tuffcoat;Tube – precovered (NBR with PVC);25 mm;21449;25 mm;;;Product Workflow 2.0 - Blocked;no
21454;I0F154TT0C01CWM013;Group classification;ArmaFlex Tuffcoat;Tube – precovered (NBR with PVC);13 mm;21453;13 mm;;;Product Workflow 2.0 - Blocked;no
21455;I0F154TT0C01CWM019;Group classification;ArmaFlex Tuffcoat;Tube – precovered (NBR with PVC);19 mm;21453;19 mm;;;Product Workflow 2.0 - Blocked;no
21456;I0F154TT0C01CWM025;Group classification;ArmaFlex Tuffcoat;Tube – precovered (NBR with PVC);25 mm;21453;25 mm;;;Product Workflow 2.0 - Blocked;no
29211;ICOBK13400000;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC);Not relevant;21457;CO-13MM/BK;ICOBK13400000;CO-13MM/BK;;no
29228;ICOBK19400000;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC);Not relevant;21457;CO-19MM/BK;ICOBK19400000;CO-19MM/BK;;no
29243;ICOBK25400000;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC);Not relevant;21457;CO-25MM/BK;ICOBK25400000;CO-25MM/BK;;no
28425;ICOWH19400000;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC);Not relevant;21459;CO-19MM/WH;ICOWH19400000;CO-19MM/WH;;no
29269;ICOWH13400000;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC);Not relevant;21459;CO-13MM/WH;ICOWH13400000;CO-13MM/WH;;no
30551;ICOWH25400000;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC);Not relevant;21459;CO-25MM/WH;ICOWH25400000;CO-25MM/WH;;no
29204;ICOBK13400600;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC) self-adhesive;Not relevant;21460;CO-13MM/A-BK;ICOBK13400600;CO-13MM/A-BK;;no
29238;ICOBK19400600;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC) self-adhesive;Not relevant;21460;CO-19MM/A-BK;ICOBK19400600;CO-19MM/A-BK;;no
29250;ICOBK25400600;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC) self-adhesive;Not relevant;21460;CO-25MM/A-BK;ICOBK25400600;CO-25MM/A-BK;;no
32833;ICOWH13400600;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC) self-adhesive;Not relevant;21461;CO-13MM/A-WH;ICOWH13400600;CO-13MM/A-WH;;no
32834;ICOWH19400600;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC) self-adhesive;Not relevant;21461;CO-19MM/A-WH;ICOWH19400600;CO-19MM/A-WH;;no
32835;ICOWH25400600;Item;ArmaFlex Tuffcoat;Sheet – precovered (NBR with PVC) self-adhesive;Not relevant;21461;CO-25MM/A-WH;ICOWH25400600;CO-25MM/A-WH;;no
29215;ICOBK13500000;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC);Not relevant;21462;CO-13MM/E-BK;ICOBK13500000;CO-13MM/E-BK;;no
29241;ICOBK19500000;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC);Not relevant;21462;CO-19MM/E-BK;ICOBK19500000;CO-19MM/E-BK;;no
29260;ICOBK25500000;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC);Not relevant;21462;CO-25MM/E-BK;ICOBK25500000;CO-25MM/E-BK;;no
29276;ICOWH13500000;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC);Not relevant;21463;CO-13MM/E-WH;ICOWH13500000;CO-13MM/E-WH;;no
29286;ICOWH19500000;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC);Not relevant;21463;CO-19MM/E-WH;ICOWH19500000;CO-19MM/E-WH;;no
29302;ICOWH25500000;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC);Not relevant;21463;CO-25MM/E-WH;ICOWH25500000;CO-25MM/E-WH;;no
29208;ICOBK13500600;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC) self-adhesive;Not relevant;21464;CO-13MM/EA-BK;ICOBK13500600;CO-13MM/EA-BK;;no
29239;ICOBK19500600;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC) self-adhesive;Not relevant;21464;CO-19MM/EA-BK;ICOBK19500600;CO-19MM/EA-BK;;no
29245;ICOBK25500600;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC) self-adhesive;Not relevant;21464;CO-25MM/EA-BK;ICOBK25500600;CO-25MM/EA-BK;;no
29263;ICOWH13500600;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC) self-adhesive;Not relevant;24446;CO-13MM/EA-WH;ICOWH13500600;CO-13MM/EA-WH;;no
29297;ICOWH19500600;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC) self-adhesive;Not relevant;24446;CO-19MM/EA-WH;ICOWH19500600;CO-19MM/EA-WH;;no
29304;ICOWH25500600;Item;ArmaFlex Tuffcoat;Roll – precovered (NBR with PVC) self-adhesive;Not relevant;24446;CO-25MM/EA-WH;ICOWH25500600;CO-25MM/EA-WH;;no
29317;IESAA00581000;Item;ArmaFlex Tuffcoat;Roll – standard (PVC);Not relevant;21467;TCN-BK-1M/100M;IESAA00581000;TCN-BK-1M/100M;;no
29305;IESAA00571000;Item;ArmaFlex Tuffcoat;Roll – standard (PVC);Not relevant;21466;TCN-WH-1M/100M;IESAA00571000;TCN-WH-1M/100M;;no
29189;ICOBK00900025;Item;ArmaFlex Tuffcoat;Tape (PVC) with self-adhesive;Not relevant;21469;TUFF-TP-25/BK;ICOBK00900025;TUFF-TP-25/BK;;no
29198;ICOBK00900012;Item;ArmaFlex Tuffcoat;Tape (PVC) with self-adhesive;Not relevant;21469;TUFF-TP-12,5/BK;ICOBK00900012;TUFF-TP-12,5/BK;;no
29202;ICOBK00900050;Item;ArmaFlex Tuffcoat;Tape (PVC) with self-adhesive;Not relevant;21469;TUFF-TP-50/BK;ICOBK00900050;TUFF-TP-50/BK;;no
29249;ICOWH00900012;Item;ArmaFlex Tuffcoat;Tape (PVC) with self-adhesive;Not relevant;21468;TUFF-TP-12,5/WH;ICOWH00900012;TUFF-TP-12,5/WH;;no
29251;ICOWH00900050;Item;ArmaFlex Tuffcoat;Tape (PVC) with self-adhesive;Not relevant;21468;TUFF-TP-50/WH;ICOWH00900050;TUFF-TP-50/WH;;no
29259;ICOWH00900025;Item;ArmaFlex Tuffcoat;Tape (PVC) with self-adhesive;Not relevant;21468;TUFF-TP-25/WH;ICOWH00900025;TUFF-TP-25/WH;;no
42752;IDUB009700000;Item;ArmaFlex Airduct;Sheet – standard (NBR);Not relevant;40225;AAD-09100;IDUB009700000;AAD-09100;Product Workflow 2.0 - Blocked;no
42928;IDUB019700000;Item;ArmaFlex Airduct;Sheet – standard (NBR);Not relevant;40225;AAD-19100;IDUB019700000;AAD-19100;Product Workflow 2.0 - Blocked;no
43509;IDUB013700000;Item;ArmaFlex Airduct;Sheet – standard (NBR);Not relevant;40225;AAD-13100;IDUB013700000;AAD-13100;Product Workflow 2.0 - Blocked;no
43512;IDUB025700000;Item;ArmaFlex Airduct;Sheet – standard (NBR);Not relevant;40225;AAD-25100;IDUB025700000;AAD-25100;Product Workflow 2.0 - Blocked;no
43515;IDUB032700000;Item;ArmaFlex Airduct;Sheet – standard (NBR);Not relevant;40225;AAD-32100;IDUB032700000;AAD-32100;Product Workflow 2.0 - Blocked;no
43516;IDUB040700000;Item;ArmaFlex Airduct;Sheet – standard (NBR);Not relevant;40225;AAD-40100;IDUB040700000;AAD-40100;;no
43518;IDUB050700000;Item;ArmaFlex Airduct;Sheet – standard (NBR);Not relevant;40225;AAD-50100;IDUB050700000;AAD-50100;;no
800105;IDUB04070000K;Item;ArmaFlex Airduct;Sheet – standard (NBR);Not relevant;40225;AAD-40100-K;IDUB04070000K;AAD-40100-K;Product Workflow 2.0 - Initialisation - Item;no
800106;IDUB05070000K;Item;ArmaFlex Airduct;Sheet – standard (NBR);Not relevant;40225;AAD-50100-K;IDUB05070000K;AAD-50100-K;Product Workflow 2.0 - Initialisation - Item;no
42956;IDUB050700600;Item;ArmaFlex Airduct;Sheet – standard (NBR) self-adhesive;Not relevant;40226;AAD-50100/A;IDUB050700600;AAD-50100/A;;no
43517;IDUB040700600;Item;ArmaFlex Airduct;Sheet – standard (NBR) self-adhesive;Not relevant;40226;AAD-40100/A;IDUB040700600;AAD-40100/A;;no
800112;IDUB04070060K;Item;ArmaFlex Airduct;Sheet – standard (NBR) self-adhesive;Not relevant;40226;AAD-40100/AK;IDUB04070060K;AAD-40100/AK;Product Workflow 2.0 - Initialisation - Item;no
800113;IDUB05070060K;Item;ArmaFlex Airduct;Sheet – standard (NBR) self-adhesive;Not relevant;40226;AAD-50100/AK;IDUB05070060K;AAD-50100/AK;Product Workflow 2.0 - Initialisation - Item;no
34991;IDUF009700000;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil);Not relevant;40227;AAD-09-99/AL;IDUF009700000;AAD-09-99/AL;;no
34993;IDUF013700000;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil);Not relevant;40227;AAD-13-99/AL;IDUF013700000;AAD-13-99/AL;;no
34995;IDUF019700000;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil);Not relevant;40227;AAD-19-99/AL;IDUF019700000;AAD-19-99/AL;;no
34996;IDUF025700000;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil);Not relevant;40227;AAD-25-99/AL;IDUF025700000;AAD-25-99/AL;;no
34998;IDUF032700000;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil);Not relevant;40227;AAD-32-99/AL;IDUF032700000;AAD-32-99/AL;;no
35000;IDUF040700000;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil);Not relevant;40227;AAD-40-99/AL;IDUF040700000;AAD-40-99/AL;;no
35002;IDUF050700000;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil);Not relevant;40227;AAD-50-99/AL;IDUF050700000;AAD-50-99/AL;;no
34992;IDUF009700600;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil) self-adhesive;Not relevant;40228;AAD-09-99/A-AL;IDUF009700600;AAD-09-99/A-AL;;no
34994;IDUF013700600;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil) self-adhesive;Not relevant;40228;AAD-13-99/A-AL;IDUF013700600;AAD-13-99/A-AL;;no
34997;IDUF025700600;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil) self-adhesive;Not relevant;40228;AAD-25-99/A-AL;IDUF025700600;AAD-25-99/A-AL;;no
34999;IDUF032700600;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil) self-adhesive;Not relevant;40228;AAD-32-99/A-AL;IDUF032700600;AAD-32-99/A-AL;;no
35001;IDUF040700600;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil) self-adhesive;Not relevant;40228;AAD-40-99/A-AL;IDUF040700600;AAD-40-99/A-AL;;no
35003;IDUF050700600;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil) self-adhesive;Not relevant;40228;AAD-50-99/A-AL;IDUF050700600;AAD-50-99/A-AL;;no
42584;IDUF019700600;Item;ArmaFlex Airduct;Sheet – precovered (NBR with aluminium foil) self-adhesive;Not relevant;40228;AAD-19-99/A-AL;IDUF019700600;AAD-19-99/A-AL;;no
43208;IDUB009600000;Item;ArmaFlex Airduct;Roll – standard (NBR);Not relevant;40224;AAD-09150/E;IDUB009600000;AAD-09150/E;;no
43507;IDUB013600000;Item;ArmaFlex Airduct;Roll – standard (NBR);Not relevant;40224;AAD-13150/E;IDUB013600000;AAD-13150/E;;no
43510;IDUB019600000;Item;ArmaFlex Airduct;Roll – standard (NBR);Not relevant;40224;AAD-19150/E;IDUB019600000;AAD-19150/E;;no
43511;IDUB025600000;Item;ArmaFlex Airduct;Roll – standard (NBR);Not relevant;40224;AAD-25150/E;IDUB025600000;AAD-25150/E;;no
43513;IDUB032600000;Item;ArmaFlex Airduct;Roll – standard (NBR);Not relevant;40224;AAD-32150/E;IDUB032600000;AAD-32150/E;;no
800100;IDUB00960000K;Item;ArmaFlex Airduct;Roll – standard (NBR);Not relevant;40224;AAD-09150/E-K;IDUB00960000K;AAD-09150/E-K;Product Workflow 2.0 - Initialisation - Item;no
800101;IDUB01360000K;Item;ArmaFlex Airduct;Roll – standard (NBR);Not relevant;40224;AAD-13150/E-K;IDUB01360000K;AAD-13150/E-K;Product Workflow 2.0 - Initialisation - Item;no
800102;IDUB01960000K;Item;ArmaFlex Airduct;Roll – standard (NBR);Not relevant;40224;AAD-19150/E-K;IDUB01960000K;AAD-19150/E-K;Product Workflow 2.0 - Initialisation - Item;no
800103;IDUB02560000K;Item;ArmaFlex Airduct;Roll – standard (NBR);Not relevant;40224;AAD-25150/E-K;IDUB02560000K;AAD-25150/E-K;Product Workflow 2.0 - Initialisation - Item;no
800104;IDUB03260000K;Item;ArmaFlex Airduct;Roll – standard (NBR);Not relevant;40224;AAD-32150/E-K;IDUB03260000K;AAD-32150/E-K;Product Workflow 2.0 - Initialisation - Item;no
42753;IDUB019600600;Item;ArmaFlex Airduct;Roll – standard (NBR) with self-adhesive;Not relevant;34739;AAD-19150/EA;IDUB019600600;AAD-19150/EA;;no
